Fecha,Hora,Frecuencia (MHz),Nivel (dBuV)
2026-04-30,00:33:22.580,1579.076923,-12.6
2026-04-30,00:33:22.580,1579.384615,-12.6
2026-04-30,00:33:22.580,1579.692308,-11.9
2026-04-30,00:33:22.580,1580.0,-12.1
2026-04-30,00:33:23.307,1560.0,-12.2
2026-04-30,00:33:23.307,1561.25,-11.7
2026-04-30,00:33:23.307,1562.5,-12.5
2026-04-30,00:33:23.307,1563.75,-11.9
2026-04-30,00:33:23.307,1565.0,-12.6
2026-04-30,00:33:23.307,1566.25,-12.7
2026-04-30,00:33:23.307,1567.5,-11.5
2026-04-30,00:33:23.307,1568.75,-12.1
2026-04-30,00:33:23.307,1570.0,-12.6
2026-04-30,00:33:23.307,1571.25,-11.9
2026-04-30,00:33:23.307,1572.5,-12.3
2026-04-30,00:33:23.307,1573.75,-13.2
2026-04-30,00:33:23.307,1575.0,-12.4
2026-04-30,00:33:23.307,1576.25,-11.4
2026-04-30,00:33:23.307,1577.5,-11.4
2026-04-30,00:33:23.307,1578.75,-12.3
2026-04-30,00:33:23.307,1580.0,9.9e+37
2026-04-30,00:33:24.059,1560.0,-11.7
2026-04-30,00:33:24.059,1560.307692,-11.7
2026-04-30,00:33:24.059,1560.615385,-12.6
2026-04-30,00:33:24.059,1560.923077,-12.7
2026-04-30,00:33:24.059,1561.230769,-12.5
2026-04-30,00:33:24.059,1561.538462,-12.5
2026-04-30,00:33:24.059,1561.846154,-11.7
2026-04-30,00:33:24.059,1562.153846,-12.6
2026-04-30,00:33:24.059,1562.461538,-12.4
2026-04-30,00:33:24.059,1562.769231,-12.1
2026-04-30,00:33:24.059,1563.076923,-12.0
2026-04-30,00:33:24.059,1563.384615,-12.6
2026-04-30,00:33:24.059,1563.692308,-11.8
2026-04-30,00:33:24.059,1564.0,-12.6
2026-04-30,00:33:24.059,1564.307692,-12.1
2026-04-30,00:33:24.059,1564.615385,-12.8
2026-04-30,00:33:24.059,1564.923077,-12.0
2026-04-30,00:33:24.059,1565.230769,-12.4
2026-04-30,00:33:24.059,1565.538462,-12.1
2026-04-30,00:33:24.059,1565.846154,-12.1
2026-04-30,00:33:24.059,1566.153846,-11.5
2026-04-30,00:33:24.059,1566.461538,-11.9
2026-04-30,00:33:24.059,1566.769231,-11.6
2026-04-30,00:33:24.059,1567.076923,-12.2
2026-04-30,00:33:24.059,1567.384615,-11.0
2026-04-30,00:33:24.059,1567.692308,-12.1
2026-04-30,00:33:24.059,1568.0,-11.7
2026-04-30,00:33:24.059,1568.307692,-12.2
2026-04-30,00:33:24.059,1568.615385,-12.0
2026-04-30,00:33:24.059,1568.923077,-12.5
2026-04-30,00:33:24.059,1569.230769,-12.5
2026-04-30,00:33:24.059,1569.538462,-12.0
2026-04-30,00:33:24.059,1569.846154,-11.6
2026-04-30,00:33:24.059,1570.153846,-12.2
2026-04-30,00:33:24.059,1570.461538,-12.5
2026-04-30,00:33:24.059,1570.769231,-12.0
2026-04-30,00:33:24.059,1571.076923,-11.4
2026-04-30,00:33:24.059,1571.384615,-12.3
2026-04-30,00:33:24.059,1571.692308,-12.4
2026-04-30,00:33:24.059,1572.0,-12.1
2026-04-30,00:33:24.059,1572.307692,-12.0
2026-04-30,00:33:24.059,1572.615385,-12.0
2026-04-30,00:33:24.059,1572.923077,-12.7
2026-04-30,00:33:24.059,1573.230769,-11.6
2026-04-30,00:33:24.059,1573.538462,-11.8
2026-04-30,00:33:24.059,1573.846154,-11.7
2026-04-30,00:33:24.059,1574.153846,-11.7
2026-04-30,00:33:24.059,1574.461538,-11.6
2026-04-30,00:33:24.059,1574.769231,-12.1
2026-04-30,00:33:24.059,1575.076923,-12.1
2026-04-30,00:33:24.059,1575.384615,-11.9
2026-04-30,00:33:24.059,1575.692308,-11.4
2026-04-30,00:33:24.059,1576.0,-13.0
2026-04-30,00:33:24.059,1576.307692,-12.4
2026-04-30,00:33:24.059,1576.615385,-11.7
2026-04-30,00:33:24.059,1576.923077,-11.8
2026-04-30,00:33:24.059,1577.230769,-12.5
2026-04-30,00:33:24.059,1577.538462,-11.6
2026-04-30,00:33:24.059,1577.846154,-12.5
2026-04-30,00:33:24.059,1578.153846,-12.5
2026-04-30,00:33:24.059,1578.461538,-12.0
2026-04-30,00:33:24.059,1578.769231,-12.1
2026-04-30,00:33:24.059,1579.076923,-11.9
2026-04-30,00:33:24.059,1579.384615,-12.5
2026-04-30,00:33:24.059,1579.692308,-12.0
2026-04-30,00:33:24.059,1580.0,-13.0
2026-04-30,00:33:24.783,1560.0,-12.2
2026-04-30,00:33:24.783,1560.3125,-13.0
2026-04-30,00:33:24.783,1560.625,-13.0
2026-04-30,00:33:24.783,1560.9375,-12.1
2026-04-30,00:33:24.783,1561.25,-12.2
2026-04-30,00:33:24.783,1561.5625,-12.3
2026-04-30,00:33:24.783,1561.875,-12.2
2026-04-30,00:33:24.783,1562.1875,-12.1
2026-04-30,00:33:24.783,1562.5,-11.8
2026-04-30,00:33:24.783,1562.8125,-12.3
2026-04-30,00:33:24.783,1563.125,-12.7
2026-04-30,00:33:24.783,1563.4375,-11.9
2026-04-30,00:33:24.783,1563.75,-12.6
2026-04-30,00:33:24.783,1564.0625,-12.7
2026-04-30,00:33:24.783,1564.375,-12.3
2026-04-30,00:33:24.783,1564.6875,-13.3
2026-04-30,00:33:24.783,1565.0,-12.6
2026-04-30,00:33:24.783,1565.3125,-12.7
2026-04-30,00:33:24.783,1565.625,-12.1
2026-04-30,00:33:24.783,1565.9375,-12.6
2026-04-30,00:33:24.783,1566.25,-12.5
2026-04-30,00:33:24.783,1566.5625,-13.5
2026-04-30,00:33:24.783,1566.875,-12.3
2026-04-30,00:33:24.783,1567.1875,-11.9
2026-04-30,00:33:24.783,1567.5,-12.4
2026-04-30,00:33:24.783,1567.8125,-11.6
2026-04-30,00:33:24.783,1568.125,-12.6
2026-04-30,00:33:24.783,1568.4375,-12.2
2026-04-30,00:33:24.783,1568.75,-13.0
2026-04-30,00:33:24.783,1569.0625,-12.1
2026-04-30,00:33:24.783,1569.375,-12.0
2026-04-30,00:33:24.783,1569.6875,-11.7
2026-04-30,00:33:24.783,1570.0,-11.9
2026-04-30,00:33:24.783,1570.3125,-11.7
2026-04-30,00:33:24.783,1570.625,-12.0
2026-04-30,00:33:24.783,1570.9375,-12.5
2026-04-30,00:33:24.783,1571.25,-12.9
2026-04-30,00:33:24.783,1571.5625,-12.0
2026-04-30,00:33:24.783,1571.875,-12.2
2026-04-30,00:33:24.783,1572.1875,-11.4
2026-04-30,00:33:24.783,1572.5,-12.0
2026-04-30,00:33:24.783,1572.8125,-12.1
2026-04-30,00:33:24.783,1573.125,-12.9
2026-04-30,00:33:24.783,1573.4375,-12.0
2026-04-30,00:33:24.783,1573.75,-12.7
2026-04-30,00:33:24.783,1574.0625,-11.7
2026-04-30,00:33:24.783,1574.375,-11.9
2026-04-30,00:33:24.783,1574.6875,-11.7
2026-04-30,00:33:24.783,1575.0,-11.7
2026-04-30,00:33:24.783,1575.3125,-11.5
2026-04-30,00:33:24.783,1575.625,-12.5
2026-04-30,00:33:24.783,1575.9375,-12.0
2026-04-30,00:33:24.783,1576.25,-12.5
2026-04-30,00:33:24.783,1576.5625,-12.8
2026-04-30,00:33:24.783,1576.875,-12.2
2026-04-30,00:33:24.783,1577.1875,-12.7
2026-04-30,00:33:24.783,1577.5,-12.2
2026-04-30,00:33:24.783,1577.8125,-12.4
2026-04-30,00:33:24.783,1578.125,-11.8
2026-04-30,00:33:24.783,1578.4375,-12.5
2026-04-30,00:33:24.783,1578.75,-12.4
2026-04-30,00:33:24.783,1579.0625,-11.6
2026-04-30,00:33:24.783,1579.375,-11.5
2026-04-30,00:33:24.783,1579.6875,-11.8
2026-04-30,00:33:24.783,1580.0,-11.7
2026-04-30,00:33:25.526,1560.0,-12.1
2026-04-30,00:33:25.526,1561.111111,-11.6
2026-04-30,00:33:25.526,1562.222222,-12.8
2026-04-30,00:33:25.526,1563.333333,-13.0
2026-04-30,00:33:25.526,1564.444444,-12.3
2026-04-30,00:33:25.526,1565.555556,-12.8
2026-04-30,00:33:25.526,1566.666667,-12.2
2026-04-30,00:33:25.526,1567.777778,-12.2
2026-04-30,00:33:25.526,1568.888889,-12.2
2026-04-30,00:33:25.526,1570.0,-12.9
2026-04-30,00:33:25.526,1571.111111,-13.3
2026-04-30,00:33:25.526,1572.222222,-11.5
2026-04-30,00:33:25.526,1573.333333,-12.6
2026-04-30,00:33:25.526,1574.444444,-12.5
2026-04-30,00:33:25.526,1575.555556,-12.4
2026-04-30,00:33:25.526,1576.666667,-12.2
2026-04-30,00:33:25.526,1577.777778,-11.9
2026-04-30,00:33:25.526,1578.888889,-12.3
2026-04-30,00:33:25.526,1580.0,9.9e+37
